"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags"
"GSE39939_meta_data","Meta data information for samples derived from GEO accession: GSE39939","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE39939",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE39939_meta_data.rda","GSE39939:meta_data"
"GSE39940_assay_raw","Raw transcriptome data derived from GEO accession: GSE39940","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE39940",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE39940_assay_raw.rda","GSE39940:assay_raw"
"GSE39940_assay_curated","Curated transcriptome data derived from GEO accession: GSE39940","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE39940",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE39940_assay_curated.rda","GSE39940:assay_curated"
"GSE39940_column_data","Clinical information for samples derived from GEO accession: GSE39940","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE39940",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE39940_column_data.rda","GSE39940:column_data"
"GSE39940_row_data","Probe set information for samples for derived from GEO accession: GSE39940","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE39940",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE39940_row_data.rda","GSE39940:row_data"
"GSE39940_meta_data","Meta data information for samples derived from GEO accession: GSE39940","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE39940",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE39940_meta_data.rda","GSE39940:meta_data"
"GSE40553_assay_raw","Raw transcriptome data derived from GEO accession: GSE40553","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE40553",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE40553_assay_raw.rda","GSE40553:assay_raw"
"GSE40553_assay_curated","Curated transcriptome data derived from GEO accession: GSE40553","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE40553",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE40553_assay_curated.rda","GSE40553:assay_curated"
"GSE40553_column_data","Clinical information for samples derived from GEO accession: GSE40553","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE40553",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE40553_column_data.rda","GSE40553:column_data"
"GSE40553_row_data","Probe set information for samples for derived from GEO accession: GSE40553","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE40553",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE40553_row_data.rda","GSE40553:row_data"
"GSE40553_meta_data","Meta data information for samples derived from GEO accession: GSE40553","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE40553",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE40553_meta_data.rda","GSE40553:meta_data"
"GSE42825_assay_raw","Raw transcriptome data derived from GEO accession: GSE42825","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42825",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE42825_assay_raw.rda","GSE42825:assay_raw"
"GSE42825_assay_curated","Curated transcriptome data derived from GEO accession: GSE42825","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42825",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE42825_assay_curated.rda","GSE42825:assay_curated"
"GSE42825_column_data","Clinical information for samples derived from GEO accession: GSE42825","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42825",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE42825_column_data.rda","GSE42825:column_data"
"GSE42825_row_data","Probe set information for samples for derived from GEO accession: GSE42825","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42825",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE42825_row_data.rda","GSE42825:row_data"
"GSE42825_meta_data","Meta data information for samples derived from GEO accession: GSE42825","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42825",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE42825_meta_data.rda","GSE42825:meta_data"
"GSE42826_assay_raw","Raw transcriptome data derived from GEO accession: GSE42826","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42826",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE42826_assay_raw.rda","GSE42826:assay_raw"
"GSE42826_assay_curated","Curated transcriptome data derived from GEO accession: GSE42826","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42826",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE42826_assay_curated.rda","GSE42826:assay_curated"
"GSE42826_column_data","Clinical information for samples derived from GEO accession: GSE42826","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42826",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE42826_column_data.rda","GSE42826:column_data"
"GSE42826_row_data","Probe set information for samples for derived from GEO accession: GSE42826","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42826",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE42826_row_data.rda","GSE42826:row_data"
"GSE42826_meta_data","Meta data information for samples derived from GEO accession: GSE42826","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42826",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE42826_meta_data.rda","GSE42826:meta_data"
"GSE42827_assay_raw","Raw transcriptome data derived from GEO accession: GSE42827","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42827",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE42827_assay_raw.rda","GSE42827:assay_raw"
"GSE42827_assay_curated","Curated transcriptome data derived from GEO accession: GSE42827","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42827",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE42827_assay_curated.rda","GSE42827:assay_curated"
"GSE42827_column_data","Clinical information for samples derived from GEO accession: GSE42827","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42827",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE42827_column_data.rda","GSE42827:column_data"
"GSE42827_row_data","Probe set information for samples for derived from GEO accession: GSE42827","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42827",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE42827_row_data.rda","GSE42827:row_data"
"GSE42827_meta_data","Meta data information for samples derived from GEO accession: GSE42827","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42827",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE42827_meta_data.rda","GSE42827:meta_data"
"GSE42830_assay_raw","Raw transcriptome data derived from GEO accession: GSE42830","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42830",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE42830_assay_raw.rda","GSE42830:assay_raw"
"GSE42830_assay_curated","Curated transcriptome data derived from GEO accession: GSE42830","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42830",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE42830_assay_curated.rda","GSE42830:assay_curated"
"GSE42830_column_data","Clinical information for samples derived from GEO accession: GSE42830","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42830",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE42830_column_data.rda","GSE42830:column_data"
"GSE42830_row_data","Probe set information for samples for derived from GEO accession: GSE42830","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42830",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE42830_row_data.rda","GSE42830:row_data"
"GSE42830_meta_data","Meta data information for samples derived from GEO accession: GSE42830","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42830",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE42830_meta_data.rda","GSE42830:meta_data"
"GSE42831_assay_raw","Raw transcriptome data derived from GEO accession: GSE42831","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42831",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE42831_assay_raw.rda","GSE42831:assay_raw"
"GSE42831_assay_curated","Curated transcriptome data derived from GEO accession: GSE42831","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42831",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE42831_assay_curated.rda","GSE42831:assay_curated"
"GSE42831_column_data","Clinical information for samples derived from GEO accession: GSE42831","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42831",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE42831_column_data.rda","GSE42831:column_data"
"GSE42831_row_data","Probe set information for samples for derived from GEO accession: GSE42831","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42831",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE42831_row_data.rda","GSE42831:row_data"
"GSE42831_meta_data","Meta data information for samples derived from GEO accession: GSE42831","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42831",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE42831_meta_data.rda","GSE42831:meta_data"
"GSE42832_assay_raw","Raw transcriptome data derived from GEO accession: GSE42832","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42832",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE42832_assay_raw.rda","GSE42832:assay_raw"
"GSE42832_assay_curated","Curated transcriptome data derived from GEO accession: GSE42832","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42832",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE42832_assay_curated.rda","GSE42832:assay_curated"
"GSE42832_column_data","Clinical information for samples derived from GEO accession: GSE42832","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42832",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE42832_column_data.rda","GSE42832:column_data"
"GSE42832_row_data","Probe set information for samples for derived from GEO accession: GSE42832","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42832",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE42832_row_data.rda","GSE42832:row_data"
"GSE42832_meta_data","Meta data information for samples derived from GEO accession: GSE42832","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42832",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE42832_meta_data.rda","GSE42832:meta_data"
"GSE50834_assay_raw","Raw transcriptome data derived from GEO accession: GSE50834","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE50834",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE50834_assay_raw.rda","GSE50834:assay_raw"
"GSE50834_assay_curated","Curated transcriptome data derived from GEO accession: GSE50834","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE50834",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE50834_assay_curated.rda","GSE50834:assay_curated"
"GSE50834_column_data","Clinical information for samples derived from GEO accession: GSE50834","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE50834",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE50834_column_data.rda","GSE50834:column_data"
"GSE50834_row_data","Probe set information for samples for derived from GEO accession: GSE50834","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE50834",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE50834_row_data.rda","GSE50834:row_data"
"GSE50834_meta_data","Meta data information for samples derived from GEO accession: GSE50834","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE50834",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE50834_meta_data.rda","GSE50834:meta_data"
"GSE56153_assay_raw","Raw transcriptome data derived from GEO accession: GSE56153","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE56153",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE56153_assay_raw.rda","GSE56153:assay_raw"
"GSE56153_assay_curated","Curated transcriptome data derived from GEO accession: GSE56153","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE56153",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE56153_assay_curated.rda","GSE56153:assay_curated"
"GSE56153_column_data","Clinical information for samples derived from GEO accession: GSE56153","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE56153",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE56153_column_data.rda","GSE56153:column_data"
"GSE56153_row_data","Probe set information for samples for derived from GEO accession: GSE56153","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE56153",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE56153_row_data.rda","GSE56153:row_data"
"GSE56153_meta_data","Meta data information for samples derived from GEO accession: GSE56153","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE56153",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE56153_meta_data.rda","GSE56153:meta_data"
"GSE69581_assay_raw","Raw transcriptome data derived from GEO accession: GSE69581","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE69581",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE69581_assay_raw.rda","GSE69581:assay_raw"
"GSE69581_assay_curated","Curated transcriptome data derived from GEO accession: GSE69581","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE69581",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE69581_assay_curated.rda","GSE69581:assay_curated"
"GSE69581_column_data","Clinical information for samples derived from GEO accession: GSE69581","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE69581",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE69581_column_data.rda","GSE69581:column_data"
"GSE69581_row_data","Probe set information for samples for derived from GEO accession: GSE69581","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE69581",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE69581_row_data.rda","GSE69581:row_data"
"GSE69581_meta_data","Meta data information for samples derived from GEO accession: GSE69581","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE69581",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE69581_meta_data.rda","GSE69581:meta_data"
"GSE83456_assay_raw","Raw transcriptome data derived from GEO accession: GSE83456","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE83456",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE83456_assay_raw.rda","GSE83456:assay_raw"
"GSE83456_assay_curated","Curated transcriptome data derived from GEO accession: GSE83456","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE83456",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE83456_assay_curated.rda","GSE83456:assay_curated"
"GSE83456_column_data","Clinical information for samples derived from GEO accession: GSE83456","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE83456",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE83456_column_data.rda","GSE83456:column_data"
"GSE83456_row_data","Probe set information for samples for derived from GEO accession: GSE83456","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE83456",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE83456_row_data.rda","GSE83456:row_data"
"GSE83456_meta_data","Meta data information for samples derived from GEO accession: GSE83456","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE83456",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE83456_meta_data.rda","GSE83456:meta_data"
"GSE83892_assay_raw","Raw transcriptome data derived from GEO accession: GSE83892","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE83892",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE83892_assay_raw.rda","GSE83892:assay_raw"
"GSE83892_assay_curated","Curated transcriptome data derived from GEO accession: GSE83892","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE83892",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE83892_assay_curated.rda","GSE83892:assay_curated"
"GSE83892_column_data","Clinical information for samples derived from GEO accession: GSE83892","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE83892",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE83892_column_data.rda","GSE83892:column_data"
"GSE83892_row_data","Probe set information for samples for derived from GEO accession: GSE83892","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE83892",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE83892_row_data.rda","GSE83892:row_data"
"GSE83892_meta_data","Meta data information for samples derived from GEO accession: GSE83892","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE83892",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE83892_meta_data.rda","GSE83892:meta_data"
"GSE25534_assay_raw","Raw transcriptome data derived from GEO accession: GSE25534","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE25534",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE25534_assay_raw.rda","GSE25534:assay_raw"
"GSE25534_assay_curated","Curated transcriptome data derived from GEO accession: GSE25534","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE25534",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE25534_assay_curated.rda","GSE25534:assay_curated"
"GSE25534_column_data","Clinical information for samples derived from GEO accession: GSE25534","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE25534",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE25534_column_data.rda","GSE25534:column_data"
"GSE25534_row_data","Probe set information for samples for derived from GEO accession: GSE25534","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE25534",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE25534_row_data.rda","GSE25534:row_data"
"GSE25534_meta_data","Meta data information for samples derived from GEO accession: GSE25534","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE25534",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","MIAME","Rda","curatedTBData/data/GSE25534_meta_data.rda","GSE25534:meta_data"
"GSE28623_assay_raw","Raw transcriptome data derived from GEO accession: GSE28623","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE28623",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE28623_assay_raw.rda","GSE28623:assay_raw"
"GSE28623_assay_curated","Curated transcriptome data derived from GEO accession: GSE28623","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE28623",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","matrix","Rda","curatedTBData/data/GSE28623_assay_curated.rda","GSE28623:assay_curated"
"GSE28623_column_data","Clinical information for samples derived from GEO accession: GSE28623","3.14",NA,"tar.gz","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE28623",NA,"Homo sapiens","9606",NA,"The National Center for Biotechnology Information","Xutao Wang <xutaow@bu.edu>","DFrame","Rda","curatedTBData/data/GSE28623_column_data.rda","GSE28623:column_data"
